번호,언어 제공자 ID,방향,타입(단어/문장),파일명,한국어
25603,23,정면,단어,KETI_SL_0000025603,38
25604,23,정면,단어,KETI_SL_0000025604,39
25605,23,정면,단어,KETI_SL_0000025605,40
25606,23,정면,단어,KETI_SL_0000025606,41
25607,23,정면,단어,KETI_SL_0000025607,42
25608,23,정면,단어,KETI_SL_0000025608,43
25609,23,정면,단어,KETI_SL_0000025609,44
25610,23,정면,단어,KETI_SL_0000025610,45
25611,23,정면,단어,KETI_SL_0000025611,46
25612,23,정면,단어,KETI_SL_0000025612,47
25613,23,정면,단어,KETI_SL_0000025613,48
25614,23,정면,단어,KETI_SL_0000025614,49
25615,23,정면,단어,KETI_SL_0000025615,50
25616,23,정면,단어,KETI_SL_0000025616,51
25617,23,정면,단어,KETI_SL_0000025617,52
25618,23,정면,단어,KETI_SL_0000025618,53
25619,23,정면,단어,KETI_SL_0000025619,54
25620,23,정면,단어,KETI_SL_0000025620,55
25621,23,정면,단어,KETI_SL_0000025621,56
25622,23,정면,단어,KETI_SL_0000025622,57
25623,23,정면,단어,KETI_SL_0000025623,58
25624,23,정면,단어,KETI_SL_0000025624,59
25625,23,정면,단어,KETI_SL_0000025625,60
25626,23,정면,단어,KETI_SL_0000025626,61
25627,23,정면,단어,KETI_SL_0000025627,62
25628,23,정면,단어,KETI_SL_0000025628,63
25629,23,정면,단어,KETI_SL_0000025629,64
25630,23,정면,단어,KETI_SL_0000025630,65
25631,23,정면,단어,KETI_SL_0000025631,66
25632,23,정면,단어,KETI_SL_0000025632,67
25633,23,정면,단어,KETI_SL_0000025633,68
25634,23,정면,단어,KETI_SL_0000025634,69
25635,23,정면,단어,KETI_SL_0000025635,70
25636,23,정면,단어,KETI_SL_0000025636,71
25637,23,정면,단어,KETI_SL_0000025637,72
25638,23,정면,단어,KETI_SL_0000025638,73
25639,23,정면,단어,KETI_SL_0000025639,74
25640,23,정면,단어,KETI_SL_0000025640,75
25641,23,정면,단어,KETI_SL_0000025641,76
25642,23,정면,단어,KETI_SL_0000025642,77
25643,23,정면,단어,KETI_SL_0000025643,78
25644,23,정면,단어,KETI_SL_0000025644,79
25645,23,정면,단어,KETI_SL_0000025645,80
25646,23,정면,단어,KETI_SL_0000025646,81
25647,23,정면,단어,KETI_SL_0000025647,82
25648,23,정면,단어,KETI_SL_0000025648,83
25649,23,정면,단어,KETI_SL_0000025649,84
25650,23,정면,단어,KETI_SL_0000025650,85
25651,23,정면,단어,KETI_SL_0000025651,86
25652,23,정면,단어,KETI_SL_0000025652,87
25653,23,정면,단어,KETI_SL_0000025653,88
25654,23,정면,단어,KETI_SL_0000025654,89
25655,23,정면,단어,KETI_SL_0000025655,90
25656,23,정면,단어,KETI_SL_0000025656,91
25657,23,정면,단어,KETI_SL_0000025657,92
25658,23,정면,단어,KETI_SL_0000025658,93
25659,23,정면,단어,KETI_SL_0000025659,94
25660,23,정면,단어,KETI_SL_0000025660,95
25661,23,정면,단어,KETI_SL_0000025661,96
25662,23,정면,단어,KETI_SL_0000025662,97
25663,23,정면,단어,KETI_SL_0000025663,98
25664,23,정면,단어,KETI_SL_0000025664,99
25665,23,정면,단어,KETI_SL_0000025665,100
25984,23,좌측면,단어,KETI_SL_0000025984,0
25985,23,좌측면,단어,KETI_SL_0000025985,1
25986,23,좌측면,단어,KETI_SL_0000025986,2
25987,23,좌측면,단어,KETI_SL_0000025987,3
25988,23,좌측면,단어,KETI_SL_0000025988,4
25989,23,좌측면,단어,KETI_SL_0000025989,5
25990,23,좌측면,단어,KETI_SL_0000025990,6
25991,23,좌측면,단어,KETI_SL_0000025991,7
25992,23,좌측면,단어,KETI_SL_0000025992,8
25993,23,좌측면,단어,KETI_SL_0000025993,9
25994,23,좌측면,단어,KETI_SL_0000025994,10
25995,23,좌측면,단어,KETI_SL_0000025995,11
25996,23,좌측면,단어,KETI_SL_0000025996,12
25997,23,좌측면,단어,KETI_SL_0000025997,13
25998,23,좌측면,단어,KETI_SL_0000025998,14
25999,23,좌측면,단어,KETI_SL_0000025999,15
26000,23,좌측면,단어,KETI_SL_0000026000,16
26001,23,좌측면,단어,KETI_SL_0000026001,17
26002,23,좌측면,단어,KETI_SL_0000026002,18
26003,23,좌측면,단어,KETI_SL_0000026003,19
26004,23,좌측면,단어,KETI_SL_0000026004,20
26005,23,좌측면,단어,KETI_SL_0000026005,21
26006,23,좌측면,단어,KETI_SL_0000026006,22
26007,23,좌측면,단어,KETI_SL_0000026007,23
26008,23,좌측면,단어,KETI_SL_0000026008,24
26009,23,좌측면,단어,KETI_SL_0000026009,25
26010,23,좌측면,단어,KETI_SL_0000026010,26
26011,23,좌측면,단어,KETI_SL_0000026011,27
26012,23,좌측면,단어,KETI_SL_0000026012,28
26013,23,좌측면,단어,KETI_SL_0000026013,29
26014,23,좌측면,단어,KETI_SL_0000026014,30
26015,23,좌측면,단어,KETI_SL_0000026015,31
26016,23,좌측면,단어,KETI_SL_0000026016,32
26017,23,좌측면,단어,KETI_SL_0000026017,33
26018,23,좌측면,단어,KETI_SL_0000026018,34
26019,23,좌측면,단어,KETI_SL_0000026019,35
26020,23,좌측면,단어,KETI_SL_0000026020,36
26021,23,좌측면,단어,KETI_SL_0000026021,37
26022,23,좌측면,단어,KETI_SL_0000026022,38
26023,23,좌측면,단어,KETI_SL_0000026023,39
26024,23,좌측면,단어,KETI_SL_0000026024,40
26025,23,좌측면,단어,KETI_SL_0000026025,41
26026,23,좌측면,단어,KETI_SL_0000026026,42
26027,23,좌측면,단어,KETI_SL_0000026027,43
26028,23,좌측면,단어,KETI_SL_0000026028,44
26029,23,좌측면,단어,KETI_SL_0000026029,45
26030,23,좌측면,단어,KETI_SL_0000026030,46
26031,23,좌측면,단어,KETI_SL_0000026031,47
26032,23,좌측면,단어,KETI_SL_0000026032,48
26033,23,좌측면,단어,KETI_SL_0000026033,49
26034,23,좌측면,단어,KETI_SL_0000026034,50
26035,23,좌측면,단어,KETI_SL_0000026035,51
26036,23,좌측면,단어,KETI_SL_0000026036,52
26037,23,좌측면,단어,KETI_SL_0000026037,53
26038,23,좌측면,단어,KETI_SL_0000026038,54
26039,23,좌측면,단어,KETI_SL_0000026039,55
26040,23,좌측면,단어,KETI_SL_0000026040,56
26041,23,좌측면,단어,KETI_SL_0000026041,57
26042,23,좌측면,단어,KETI_SL_0000026042,58
26043,23,좌측면,단어,KETI_SL_0000026043,59
26044,23,좌측면,단어,KETI_SL_0000026044,60
26045,23,좌측면,단어,KETI_SL_0000026045,61
26046,23,좌측면,단어,KETI_SL_0000026046,62
26047,23,좌측면,단어,KETI_SL_0000026047,63
26048,23,좌측면,단어,KETI_SL_0000026048,64
26049,23,좌측면,단어,KETI_SL_0000026049,65
26050,23,좌측면,단어,KETI_SL_0000026050,66
26051,23,좌측면,단어,KETI_SL_0000026051,67
26052,23,좌측면,단어,KETI_SL_0000026052,68
26053,23,좌측면,단어,KETI_SL_0000026053,69
26054,23,좌측면,단어,KETI_SL_0000026054,70
26055,23,좌측면,단어,KETI_SL_0000026055,71
26056,23,좌측면,단어,KETI_SL_0000026056,72
26057,23,좌측면,단어,KETI_SL_0000026057,73
26058,23,좌측면,단어,KETI_SL_0000026058,74
26059,23,좌측면,단어,KETI_SL_0000026059,75
26060,23,좌측면,단어,KETI_SL_0000026060,76
26061,23,좌측면,단어,KETI_SL_0000026061,77
26062,23,좌측면,단어,KETI_SL_0000026062,78
26063,23,좌측면,단어,KETI_SL_0000026063,79
26064,23,좌측면,단어,KETI_SL_0000026064,80
26065,23,좌측면,단어,KETI_SL_0000026065,81
26066,23,좌측면,단어,KETI_SL_0000026066,82
26067,23,좌측면,단어,KETI_SL_0000026067,83
26068,23,좌측면,단어,KETI_SL_0000026068,84
26069,23,좌측면,단어,KETI_SL_0000026069,85
26070,23,좌측면,단어,KETI_SL_0000026070,86
26071,23,좌측면,단어,KETI_SL_0000026071,87
26072,23,좌측면,단어,KETI_SL_0000026072,88
26073,23,좌측면,단어,KETI_SL_0000026073,89
26074,23,좌측면,단어,KETI_SL_0000026074,90
26075,23,좌측면,단어,KETI_SL_0000026075,91
26076,23,좌측면,단어,KETI_SL_0000026076,92
26077,23,좌측면,단어,KETI_SL_0000026077,93
26078,23,좌측면,단어,KETI_SL_0000026078,94
26079,23,좌측면,단어,KETI_SL_0000026079,95
26080,23,좌측면,단어,KETI_SL_0000026080,96
26081,23,좌측면,단어,KETI_SL_0000026081,97
26082,23,좌측면,단어,KETI_SL_0000026082,98
26083,23,좌측면,단어,KETI_SL_0000026083,99
26084,23,좌측면,단어,KETI_SL_0000026084,100
26403,23,우측면,단어,KETI_SL_0000026403,0
26404,23,우측면,단어,KETI_SL_0000026404,1
26405,23,우측면,단어,KETI_SL_0000026405,2
26406,23,우측면,단어,KETI_SL_0000026406,3
26407,23,우측면,단어,KETI_SL_0000026407,4
26408,23,우측면,단어,KETI_SL_0000026408,5
26409,23,우측면,단어,KETI_SL_0000026409,6
26410,23,우측면,단어,KETI_SL_0000026410,7
26411,23,우측면,단어,KETI_SL_0000026411,8
26412,23,우측면,단어,KETI_SL_0000026412,9
26413,23,우측면,단어,KETI_SL_0000026413,10
26414,23,우측면,단어,KETI_SL_0000026414,11
26415,23,우측면,단어,KETI_SL_0000026415,12
26416,23,우측면,단어,KETI_SL_0000026416,13
26417,23,우측면,단어,KETI_SL_0000026417,14
26418,23,우측면,단어,KETI_SL_0000026418,15
26419,23,우측면,단어,KETI_SL_0000026419,16
26420,23,우측면,단어,KETI_SL_0000026420,17
26421,23,우측면,단어,KETI_SL_0000026421,18
26422,23,우측면,단어,KETI_SL_0000026422,19
26423,23,우측면,단어,KETI_SL_0000026423,20
26424,23,우측면,단어,KETI_SL_0000026424,21
26425,23,우측면,단어,KETI_SL_0000026425,22
26426,23,우측면,단어,KETI_SL_0000026426,23
26427,23,우측면,단어,KETI_SL_0000026427,24
26428,23,우측면,단어,KETI_SL_0000026428,25
26429,23,우측면,단어,KETI_SL_0000026429,26
26430,23,우측면,단어,KETI_SL_0000026430,27
26431,23,우측면,단어,KETI_SL_0000026431,28
26432,23,우측면,단어,KETI_SL_0000026432,29
26433,23,우측면,단어,KETI_SL_0000026433,30
26434,23,우측면,단어,KETI_SL_0000026434,31
26435,23,우측면,단어,KETI_SL_0000026435,32
26436,23,우측면,단어,KETI_SL_0000026436,33
26437,23,우측면,단어,KETI_SL_0000026437,34
26438,23,우측면,단어,KETI_SL_0000026438,35
26439,23,우측면,단어,KETI_SL_0000026439,36
26440,23,우측면,단어,KETI_SL_0000026440,37
26441,23,우측면,단어,KETI_SL_0000026441,38
26442,23,우측면,단어,KETI_SL_0000026442,39
26443,23,우측면,단어,KETI_SL_0000026443,40
26444,23,우측면,단어,KETI_SL_0000026444,41
26445,23,우측면,단어,KETI_SL_0000026445,42
26446,23,우측면,단어,KETI_SL_0000026446,43
26447,23,우측면,단어,KETI_SL_0000026447,44
26448,23,우측면,단어,KETI_SL_0000026448,45
26449,23,우측면,단어,KETI_SL_0000026449,46
26450,23,우측면,단어,KETI_SL_0000026450,47
26451,23,우측면,단어,KETI_SL_0000026451,48
26452,23,우측면,단어,KETI_SL_0000026452,49
26453,23,우측면,단어,KETI_SL_0000026453,50
26454,23,우측면,단어,KETI_SL_0000026454,51
26455,23,우측면,단어,KETI_SL_0000026455,52
26456,23,우측면,단어,KETI_SL_0000026456,53
26457,23,우측면,단어,KETI_SL_0000026457,54
26458,23,우측면,단어,KETI_SL_0000026458,55
26459,23,우측면,단어,KETI_SL_0000026459,56
26460,23,우측면,단어,KETI_SL_0000026460,57
26461,23,우측면,단어,KETI_SL_0000026461,58
26462,23,우측면,단어,KETI_SL_0000026462,59
26463,23,우측면,단어,KETI_SL_0000026463,60
26464,23,우측면,단어,KETI_SL_0000026464,61
26465,23,우측면,단어,KETI_SL_0000026465,62
26466,23,우측면,단어,KETI_SL_0000026466,63
26467,23,우측면,단어,KETI_SL_0000026467,64
26468,23,우측면,단어,KETI_SL_0000026468,65
26469,23,우측면,단어,KETI_SL_0000026469,66
26470,23,우측면,단어,KETI_SL_0000026470,67
26471,23,우측면,단어,KETI_SL_0000026471,68
26472,23,우측면,단어,KETI_SL_0000026472,69
26473,23,우측면,단어,KETI_SL_0000026473,70
26474,23,우측면,단어,KETI_SL_0000026474,71
26475,23,우측면,단어,KETI_SL_0000026475,72
26476,23,우측면,단어,KETI_SL_0000026476,73
26477,23,우측면,단어,KETI_SL_0000026477,74
26478,23,우측면,단어,KETI_SL_0000026478,75
26479,23,우측면,단어,KETI_SL_0000026479,76
26480,23,우측면,단어,KETI_SL_0000026480,77
26481,23,우측면,단어,KETI_SL_0000026481,78
26482,23,우측면,단어,KETI_SL_0000026482,79
26483,23,우측면,단어,KETI_SL_0000026483,80
26484,23,우측면,단어,KETI_SL_0000026484,81
26485,23,우측면,단어,KETI_SL_0000026485,82
26486,23,우측면,단어,KETI_SL_0000026486,83
26487,23,우측면,단어,KETI_SL_0000026487,84
26488,23,우측면,단어,KETI_SL_0000026488,85
26489,23,우측면,단어,KETI_SL_0000026489,86
26490,23,우측면,단어,KETI_SL_0000026490,87
26491,23,우측면,단어,KETI_SL_0000026491,88
26492,23,우측면,단어,KETI_SL_0000026492,89
26493,23,우측면,단어,KETI_SL_0000026493,90
26494,23,우측면,단어,KETI_SL_0000026494,91
26495,23,우측면,단어,KETI_SL_0000026495,92
26496,23,우측면,단어,KETI_SL_0000026496,93
26497,23,우측면,단어,KETI_SL_0000026497,94
26498,23,우측면,단어,KETI_SL_0000026498,95
26499,23,우측면,단어,KETI_SL_0000026499,96
26500,23,우측면,단어,KETI_SL_0000026500,97
26501,23,우측면,단어,KETI_SL_0000026501,98
26502,23,우측면,단어,KETI_SL_0000026502,99
26503,23,우측면,단어,KETI_SL_0000026503,100
26822,24,정면,단어,KETI_SL_0000026822,0
26823,24,정면,단어,KETI_SL_0000026823,1
26824,24,정면,단어,KETI_SL_0000026824,2
26825,24,정면,단어,KETI_SL_0000026825,3
26826,24,정면,단어,KETI_SL_0000026826,4
26827,24,정면,단어,KETI_SL_0000026827,5
26828,24,정면,단어,KETI_SL_0000026828,6
26829,24,정면,단어,KETI_SL_0000026829,7
26830,24,정면,단어,KETI_SL_0000026830,8
26831,24,정면,단어,KETI_SL_0000026831,9
26832,24,정면,단어,KETI_SL_0000026832,10
26833,24,정면,단어,KETI_SL_0000026833,11
26834,24,정면,단어,KETI_SL_0000026834,12
26835,24,정면,단어,KETI_SL_0000026835,13
26836,24,정면,단어,KETI_SL_0000026836,14
26837,24,정면,단어,KETI_SL_0000026837,15
26838,24,정면,단어,KETI_SL_0000026838,16
26839,24,정면,단어,KETI_SL_0000026839,17
26840,24,정면,단어,KETI_SL_0000026840,18
26841,24,정면,단어,KETI_SL_0000026841,19
26842,24,정면,단어,KETI_SL_0000026842,20
26843,24,정면,단어,KETI_SL_0000026843,21
26844,24,정면,단어,KETI_SL_0000026844,22
26845,24,정면,단어,KETI_SL_0000026845,23
26846,24,정면,단어,KETI_SL_0000026846,24
26847,24,정면,단어,KETI_SL_0000026847,25
26848,24,정면,단어,KETI_SL_0000026848,26
26849,24,정면,단어,KETI_SL_0000026849,27
26850,24,정면,단어,KETI_SL_0000026850,28
26851,24,정면,단어,KETI_SL_0000026851,29
26852,24,정면,단어,KETI_SL_0000026852,30
26853,24,정면,단어,KETI_SL_0000026853,31
26854,24,정면,단어,KETI_SL_0000026854,32
26855,24,정면,단어,KETI_SL_0000026855,33
26856,24,정면,단어,KETI_SL_0000026856,34
26857,24,정면,단어,KETI_SL_0000026857,35
26858,24,정면,단어,KETI_SL_0000026858,36
26859,24,정면,단어,KETI_SL_0000026859,37
26860,24,정면,단어,KETI_SL_0000026860,38
26861,24,정면,단어,KETI_SL_0000026861,39
26862,24,정면,단어,KETI_SL_0000026862,40
26863,24,정면,단어,KETI_SL_0000026863,41
26864,24,정면,단어,KETI_SL_0000026864,42
26865,24,정면,단어,KETI_SL_0000026865,43
26866,24,정면,단어,KETI_SL_0000026866,44
26867,24,정면,단어,KETI_SL_0000026867,45
26868,24,정면,단어,KETI_SL_0000026868,46
26869,24,정면,단어,KETI_SL_0000026869,47
26870,24,정면,단어,KETI_SL_0000026870,48
26871,24,정면,단어,KETI_SL_0000026871,49
26872,24,정면,단어,KETI_SL_0000026872,50
26873,24,정면,단어,KETI_SL_0000026873,51
26874,24,정면,단어,KETI_SL_0000026874,52
26875,24,정면,단어,KETI_SL_0000026875,53
26876,24,정면,단어,KETI_SL_0000026876,54
26877,24,정면,단어,KETI_SL_0000026877,55
26878,24,정면,단어,KETI_SL_0000026878,56
26879,24,정면,단어,KETI_SL_0000026879,57
26880,24,정면,단어,KETI_SL_0000026880,58
26881,24,정면,단어,KETI_SL_0000026881,59
26882,24,정면,단어,KETI_SL_0000026882,60
26883,24,정면,단어,KETI_SL_0000026883,61
26884,24,정면,단어,KETI_SL_0000026884,62
26885,24,정면,단어,KETI_SL_0000026885,63
26886,24,정면,단어,KETI_SL_0000026886,64
26887,24,정면,단어,KETI_SL_0000026887,65
26888,24,정면,단어,KETI_SL_0000026888,66
26889,24,정면,단어,KETI_SL_0000026889,67
26890,24,정면,단어,KETI_SL_0000026890,68
26891,24,정면,단어,KETI_SL_0000026891,69
26892,24,정면,단어,KETI_SL_0000026892,70
26893,24,정면,단어,KETI_SL_0000026893,71
26894,24,정면,단어,KETI_SL_0000026894,72
26895,24,정면,단어,KETI_SL_0000026895,73
26896,24,정면,단어,KETI_SL_0000026896,74
26897,24,정면,단어,KETI_SL_0000026897,75
26898,24,정면,단어,KETI_SL_0000026898,76
26899,24,정면,단어,KETI_SL_0000026899,77
26900,24,정면,단어,KETI_SL_0000026900,78
26901,24,정면,단어,KETI_SL_0000026901,79
26902,24,정면,단어,KETI_SL_0000026902,80
26903,24,정면,단어,KETI_SL_0000026903,81
26904,24,정면,단어,KETI_SL_0000026904,82
26905,24,정면,단어,KETI_SL_0000026905,83
26906,24,정면,단어,KETI_SL_0000026906,84
26907,24,정면,단어,KETI_SL_0000026907,85
26908,24,정면,단어,KETI_SL_0000026908,86
26909,24,정면,단어,KETI_SL_0000026909,87
26910,24,정면,단어,KETI_SL_0000026910,88
26911,24,정면,단어,KETI_SL_0000026911,89
26912,24,정면,단어,KETI_SL_0000026912,90
26913,24,정면,단어,KETI_SL_0000026913,91
26914,24,정면,단어,KETI_SL_0000026914,92
26915,24,정면,단어,KETI_SL_0000026915,93
26916,24,정면,단어,KETI_SL_0000026916,94
26917,24,정면,단어,KETI_SL_0000026917,95
26918,24,정면,단어,KETI_SL_0000026918,96
26919,24,정면,단어,KETI_SL_0000026919,97
26920,24,정면,단어,KETI_SL_0000026920,98
26921,24,정면,단어,KETI_SL_0000026921,99
26922,24,정면,단어,KETI_SL_0000026922,100
27241,24,좌측면,단어,KETI_SL_0000027241,0
27242,24,좌측면,단어,KETI_SL_0000027242,1
27243,24,좌측면,단어,KETI_SL_0000027243,2
27244,24,좌측면,단어,KETI_SL_0000027244,3
27245,24,좌측면,단어,KETI_SL_0000027245,4
27246,24,좌측면,단어,KETI_SL_0000027246,5
27247,24,좌측면,단어,KETI_SL_0000027247,6
27248,24,좌측면,단어,KETI_SL_0000027248,7
27249,24,좌측면,단어,KETI_SL_0000027249,8
27250,24,좌측면,단어,KETI_SL_0000027250,9
27251,24,좌측면,단어,KETI_SL_0000027251,10
27252,24,좌측면,단어,KETI_SL_0000027252,11
27253,24,좌측면,단어,KETI_SL_0000027253,12
27254,24,좌측면,단어,KETI_SL_0000027254,13
27255,24,좌측면,단어,KETI_SL_0000027255,14
27256,24,좌측면,단어,KETI_SL_0000027256,15
27257,24,좌측면,단어,KETI_SL_0000027257,16
27258,24,좌측면,단어,KETI_SL_0000027258,17
27259,24,좌측면,단어,KETI_SL_0000027259,18
27260,24,좌측면,단어,KETI_SL_0000027260,19
27261,24,좌측면,단어,KETI_SL_0000027261,20
27262,24,좌측면,단어,KETI_SL_0000027262,21
27263,24,좌측면,단어,KETI_SL_0000027263,22
27264,24,좌측면,단어,KETI_SL_0000027264,23
27265,24,좌측면,단어,KETI_SL_0000027265,24
27266,24,좌측면,단어,KETI_SL_0000027266,25
27267,24,좌측면,단어,KETI_SL_0000027267,26
27268,24,좌측면,단어,KETI_SL_0000027268,27
27269,24,좌측면,단어,KETI_SL_0000027269,28
27270,24,좌측면,단어,KETI_SL_0000027270,29
27271,24,좌측면,단어,KETI_SL_0000027271,30
27272,24,좌측면,단어,KETI_SL_0000027272,31
27273,24,좌측면,단어,KETI_SL_0000027273,32
27274,24,좌측면,단어,KETI_SL_0000027274,33
27275,24,좌측면,단어,KETI_SL_0000027275,34
27276,24,좌측면,단어,KETI_SL_0000027276,35
27277,24,좌측면,단어,KETI_SL_0000027277,36
27278,24,좌측면,단어,KETI_SL_0000027278,37
27279,24,좌측면,단어,KETI_SL_0000027279,38
27280,24,좌측면,단어,KETI_SL_0000027280,39
27281,24,좌측면,단어,KETI_SL_0000027281,40
27282,24,좌측면,단어,KETI_SL_0000027282,41
27283,24,좌측면,단어,KETI_SL_0000027283,42
27284,24,좌측면,단어,KETI_SL_0000027284,43
27285,24,좌측면,단어,KETI_SL_0000027285,44
27286,24,좌측면,단어,KETI_SL_0000027286,45
27287,24,좌측면,단어,KETI_SL_0000027287,46
27288,24,좌측면,단어,KETI_SL_0000027288,47
27289,24,좌측면,단어,KETI_SL_0000027289,48
27290,24,좌측면,단어,KETI_SL_0000027290,49
27291,24,좌측면,단어,KETI_SL_0000027291,50
27292,24,좌측면,단어,KETI_SL_0000027292,51
27293,24,좌측면,단어,KETI_SL_0000027293,52
27294,24,좌측면,단어,KETI_SL_0000027294,53
27295,24,좌측면,단어,KETI_SL_0000027295,54
27296,24,좌측면,단어,KETI_SL_0000027296,55
27297,24,좌측면,단어,KETI_SL_0000027297,56
27298,24,좌측면,단어,KETI_SL_0000027298,57
