번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),,파일명,한국어,
31632,27,2018,우측면,단어,,KETI_SL_0000031632,마포구,
31633,27,2018,우측면,단어,,KETI_SL_0000031633,말려주세요,
31634,27,2018,우측면,단어,,KETI_SL_0000031634,말벌,
31635,27,2018,우측면,단어,,KETI_SL_0000031635,맹견,
31636,27,2018,우측면,단어,,KETI_SL_0000031636,머리,
31637,27,2018,우측면,단어,,KETI_SL_0000031637,멧돼지,
31638,27,2018,우측면,단어,,KETI_SL_0000031638,목,
31639,27,2018,우측면,단어,,KETI_SL_0000031639,목요일,
31640,27,2018,우측면,단어,,KETI_SL_0000031640,무너지다,
31641,27,2018,우측면,단어,,KETI_SL_0000031641,붕괴,
31642,27,2018,우측면,단어,,KETI_SL_0000031642,무릎,
31643,27,2018,우측면,단어,,KETI_SL_0000031643,문틈,
31644,27,2018,우측면,단어,,KETI_SL_0000031644,물,
31645,27,2018,우측면,단어,,KETI_SL_0000031645,밑에,
31646,27,2018,우측면,단어,,KETI_SL_0000031646,아래,
31647,27,2018,우측면,단어,,KETI_SL_0000031647,바다,
31648,27,2018,우측면,단어,,KETI_SL_0000031648,반점생기다,
31649,27,2018,우측면,단어,,KETI_SL_0000031649,발,
31650,27,2018,우측면,단어,,KETI_SL_0000031650,발가락,
31651,27,2018,우측면,단어,,KETI_SL_0000031651,발목,
31652,27,2018,우측면,단어,,KETI_SL_0000031652,발작,
31653,27,2018,우측면,단어,,KETI_SL_0000031653,방망이,
31654,27,2018,우측면,단어,,KETI_SL_0000031654,밭,
31655,27,2018,우측면,단어,,KETI_SL_0000031655,배,
31656,27,2018,우측면,단어,,KETI_SL_0000031656,복부,
31657,27,2018,우측면,단어,,KETI_SL_0000031657,배고프다,
31658,27,2018,우측면,단어,,KETI_SL_0000031658,뱀,
31659,27,2018,우측면,단어,,KETI_SL_0000031659,벌,
31660,27,2018,우측면,단어,,KETI_SL_0000031660,범람,
31661,27,2018,우측면,단어,,KETI_SL_0000031661,벼락,
31662,27,2018,우측면,단어,,KETI_SL_0000031662,병원,
31663,27,2018,우측면,단어,,KETI_SL_0000031663,보건소,
31664,27,2018,우측면,단어,,KETI_SL_0000031664,보내주세요(경찰),
31665,27,2018,우측면,단어,,KETI_SL_0000031665,보내주세요(구급차),
31666,27,2018,우측면,단어,,KETI_SL_0000031666,복통,
31667,27,2018,우측면,단어,,KETI_SL_0000031667,볼,
31668,27,2018,우측면,단어,,KETI_SL_0000031668,부엌,
31669,27,2018,우측면,단어,,KETI_SL_0000031669,불,
31670,27,2018,우측면,단어,,KETI_SL_0000031670,불나다,
31671,27,2018,우측면,단어,,KETI_SL_0000031671,붕대,
31672,27,2018,우측면,단어,,KETI_SL_0000031672,비닐하우스,
31673,27,2018,우측면,단어,,KETI_SL_0000031673,비상약,
31674,27,2018,우측면,단어,,KETI_SL_0000031674,빌라,
31675,27,2018,우측면,단어,,KETI_SL_0000031675,뼈,
31676,27,2018,우측면,단어,,KETI_SL_0000031676,사이,
31677,27,2018,우측면,단어,,KETI_SL_0000031677,산,
31678,27,2018,우측면,단어,,KETI_SL_0000031678,살충제,
31679,27,2018,우측면,단어,,KETI_SL_0000031679,살해,
31680,27,2018,우측면,단어,,KETI_SL_0000031680,삼키다,
31681,27,2018,우측면,단어,,KETI_SL_0000031681,서대문구,
31682,27,2018,우측면,단어,,KETI_SL_0000031682,서랍,
31683,27,2018,우측면,단어,,KETI_SL_0000031683,서울시,
31684,27,2018,우측면,단어,,KETI_SL_0000031684,서초구,
31685,27,2018,우측면,단어,,KETI_SL_0000031685,선반,
31686,27,2018,우측면,단어,,KETI_SL_0000031686,선생님,
31687,27,2018,우측면,단어,,KETI_SL_0000031687,성동구,
31688,27,2018,우측면,단어,,KETI_SL_0000031688,성북구,
31689,27,2018,우측면,단어,,KETI_SL_0000031689,성폭행,
31690,27,2018,우측면,단어,,KETI_SL_0000031690,소방관,
31691,27,2018,우측면,단어,,KETI_SL_0000031691,소방차,
31692,27,2018,우측면,단어,,KETI_SL_0000031692,소화기,
31693,27,2018,우측면,단어,,KETI_SL_0000031693,소화전,
31694,27,2018,우측면,단어,,KETI_SL_0000031694,손,
31695,27,2018,우측면,단어,,KETI_SL_0000031695,손가락,
31696,27,2018,우측면,단어,,KETI_SL_0000031696,손목,
31697,27,2018,우측면,단어,,KETI_SL_0000031697,송파구,
31698,27,2018,우측면,단어,,KETI_SL_0000031698,수영장,
31699,27,2018,우측면,단어,,KETI_SL_0000031699,수요일,
31700,27,2018,우측면,단어,,KETI_SL_0000031700,술취한 사람,
31701,27,2018,우측면,단어,,KETI_SL_0000031701,숨을안쉬다,
31702,27,2018,우측면,단어,,KETI_SL_0000031702,시청,
31703,27,2018,우측면,단어,,KETI_SL_0000031703,신고하세요(경찰),
31704,27,2018,우측면,단어,,KETI_SL_0000031704,심장마비,
31705,27,2018,우측면,단어,,KETI_SL_0000031705,아기,
31706,27,2018,우측면,단어,,KETI_SL_0000031706,아이들,
31707,27,2018,우측면,단어,,KETI_SL_0000031707,어린이,
31708,27,2018,우측면,단어,,KETI_SL_0000031708,아내,
31709,27,2018,우측면,단어,,KETI_SL_0000031709,아들,
31710,27,2018,우측면,단어,,KETI_SL_0000031710,아빠,
31711,27,2018,우측면,단어,,KETI_SL_0000031711,아저씨,
31712,27,2018,우측면,단어,,KETI_SL_0000031712,아줌마,
31713,27,2018,우측면,단어,,KETI_SL_0000031713,아파트,
31714,27,2018,우측면,단어,,KETI_SL_0000031714,인대,
31715,27,2018,우측면,단어,,KETI_SL_0000031715,안방,
31716,27,2018,우측면,단어,,KETI_SL_0000031716,알려주세요,
31717,27,2018,우측면,단어,,KETI_SL_0000031717,앞,
31718,27,2018,우측면,단어,,KETI_SL_0000031718,앞집,
31719,27,2018,우측면,단어,,KETI_SL_0000031719,약국,
31720,27,2018,우측면,단어,,KETI_SL_0000031720,약사,
31721,27,2018,우측면,단어,,KETI_SL_0000031721,양천구,
31722,27,2018,우측면,단어,,KETI_SL_0000031722,어깨,
31723,27,2018,우측면,단어,,KETI_SL_0000031723,어제,
31724,27,2018,우측면,단어,,KETI_SL_0000031724,어지러움,
31725,27,2018,우측면,단어,,KETI_SL_0000031725,언니,
31726,27,2018,우측면,단어,,KETI_SL_0000031726,얼굴,
31727,27,2018,우측면,단어,,KETI_SL_0000031727,엄마,
31728,27,2018,우측면,단어,,KETI_SL_0000031728,엘리베이터,
31729,27,2018,우측면,단어,,KETI_SL_0000031729,여자친구,
31730,27,2018,우측면,단어,,KETI_SL_0000031730,여학생,
31731,27,2018,우측면,단어,,KETI_SL_0000031731,연기,
31732,27,2018,우측면,단어,,KETI_SL_0000031732,연락해주세요,
31733,27,2018,우측면,단어,,KETI_SL_0000031733,열,
31734,27,2018,우측면,단어,,KETI_SL_0000031734,열나다,
31735,27,2018,우측면,단어,,KETI_SL_0000031735,열어주세요,
31736,27,2018,우측면,단어,,KETI_SL_0000031736,엽총,
31737,27,2018,우측면,단어,,KETI_SL_0000031737,영등포구,
31738,27,2018,우측면,단어,,KETI_SL_0000031738,옆집,
31739,27,2018,우측면,단어,,KETI_SL_0000031739,옆집 아저씨,
31740,27,2018,우측면,단어,,KETI_SL_0000031740,옆집 할아버지,
31741,27,2018,우측면,단어,,KETI_SL_0000031741,옆집사람,
31742,27,2018,우측면,단어,,KETI_SL_0000031742,옆쪽,
31743,27,2018,우측면,단어,,KETI_SL_0000031743,오늘,
31744,27,2018,우측면,단어,,KETI_SL_0000031744,오른쪽,
31745,27,2018,우측면,단어,,KETI_SL_0000031745,오른쪽-귀,
31746,27,2018,우측면,단어,,KETI_SL_0000031746,오른쪽-눈,
31747,27,2018,우측면,단어,,KETI_SL_0000031747,오빠,
31748,27,2018,우측면,단어,,KETI_SL_0000031748,옥상,
31749,27,2018,우측면,단어,,KETI_SL_0000031749,올해,
31750,27,2018,우측면,단어,,KETI_SL_0000031750,왼쪽,
31751,27,2018,우측면,단어,,KETI_SL_0000031751,왼쪽-귀,
31752,27,2018,우측면,단어,,KETI_SL_0000031752,왼쪽-눈,
31753,27,2018,우측면,단어,,KETI_SL_0000031753,욕실,
31754,27,2018,우측면,단어,,KETI_SL_0000031754,용산구,
31755,27,2018,우측면,단어,,KETI_SL_0000031755,우리집,
31756,27,2018,우측면,단어,,KETI_SL_0000031756,운동장,
31757,27,2018,우측면,단어,,KETI_SL_0000031757,월요일,
31758,27,2018,우측면,단어,,KETI_SL_0000031758,위,
31759,27,2018,우측면,단어,,KETI_SL_0000031759,위에,
31760,27,2018,우측면,단어,,KETI_SL_0000031760,위협,
31761,27,2018,우측면,단어,,KETI_SL_0000031761,윗집,
31762,27,2018,우측면,단어,,KETI_SL_0000031762,윗집사람,
31763,27,2018,우측면,단어,,KETI_SL_0000031763,유리,
31764,27,2018,우측면,단어,,KETI_SL_0000031764,유치원,
31765,27,2018,우측면,단어,,KETI_SL_0000031765,유치원 버스,
31766,27,2018,우측면,단어,,KETI_SL_0000031766,은평구,
31767,27,2018,우측면,단어,,KETI_SL_0000031767,음식물,
31768,27,2018,우측면,단어,,KETI_SL_0000031768,응급대원,
31769,27,2018,우측면,단어,,KETI_SL_0000031769,응급처리,
31770,27,2018,우측면,단어,,KETI_SL_0000031770,의사,
31771,27,2018,우측면,단어,,KETI_SL_0000031771,이마,
31772,27,2018,우측면,단어,,KETI_SL_0000031772,이물질,
31773,27,2018,우측면,단어,,KETI_SL_0000031773,이번,
31774,27,2018,우측면,단어,,KETI_SL_0000031774,이상한사람,
31775,27,2018,우측면,단어,,KETI_SL_0000031775,이웃집,
31776,27,2018,우측면,단어,,KETI_SL_0000031776,일요일,
31777,27,2018,우측면,단어,,KETI_SL_0000031777,임산부,
31778,27,2018,우측면,단어,,KETI_SL_0000031778,임신한아내,
31779,27,2018,우측면,단어,,KETI_SL_0000031779,자동차,
31780,27,2018,우측면,단어,,KETI_SL_0000031780,자살,
31781,27,2018,우측면,단어,,KETI_SL_0000031781,자상,
31782,27,2018,우측면,단어,,KETI_SL_0000031782,작년,
31783,27,2018,우측면,단어,,KETI_SL_0000031783,작은방,
31784,27,2018,우측면,단어,,KETI_SL_0000031784,장난감,
31785,27,2018,우측면,단어,,KETI_SL_0000031785,장단지,
31786,27,2018,우측면,단어,,KETI_SL_0000031786,절단,
31787,27,2018,우측면,단어,,KETI_SL_0000031787,제초제,
31788,27,2018,우측면,단어,,KETI_SL_0000031788,조난,
31789,27,2018,우측면,단어,,KETI_SL_0000031789,종로구,
31790,27,2018,우측면,단어,,KETI_SL_0000031790,주,
31791,27,2018,우측면,단어,,KETI_SL_0000031791,중구,
31792,27,2018,우측면,단어,,KETI_SL_0000031792,중랑구,
31793,27,2018,우측면,단어,,KETI_SL_0000031793,지난,
31794,27,2018,우측면,단어,,KETI_SL_0000031794,지혈대,
31795,27,2018,우측면,단어,,KETI_SL_0000031795,진통제,
31796,27,2018,우측면,단어,,KETI_SL_0000031796,질식,
31797,27,2018,우측면,단어,,KETI_SL_0000031797,집,
31798,27,2018,우측면,단어,,KETI_SL_0000031798,집단폭행,
31799,27,2018,우측면,단어,,KETI_SL_0000031799,차밖,
31800,27,2018,우측면,단어,,KETI_SL_0000031800,차안,
31801,27,2018,우측면,단어,,KETI_SL_0000031801,창문,
31802,27,2018,우측면,단어,,KETI_SL_0000031802,창백하다,
31803,27,2018,우측면,단어,,KETI_SL_0000031803,체온계,
31804,27,2018,우측면,단어,,KETI_SL_0000031804,총,
31805,27,2018,우측면,단어,,KETI_SL_0000031805,추락,
31806,27,2018,우측면,단어,,KETI_SL_0000031806,축사,
31807,27,2018,우측면,단어,,KETI_SL_0000031807,출산,
31808,27,2018,우측면,단어,,KETI_SL_0000031808,출혈,
31809,27,2018,우측면,단어,,KETI_SL_0000031809,피나다,
31810,27,2018,우측면,단어,,KETI_SL_0000031810,친구,
31811,27,2018,우측면,단어,,KETI_SL_0000031811,침수,
31812,27,2018,우측면,단어,,KETI_SL_0000031812,칼,
31813,27,2018,우측면,단어,,KETI_SL_0000031813,코,
31814,27,2018,우측면,단어,,KETI_SL_0000031814,택시,
31815,27,2018,우측면,단어,,KETI_SL_0000031815,토요일,
31816,27,2018,우측면,단어,,KETI_SL_0000031816,토하다,
31817,27,2018,우측면,단어,,KETI_SL_0000031817,통학버스,
31818,27,2018,우측면,단어,,KETI_SL_0000031818,트랙터,
31819,27,2018,우측면,단어,,KETI_SL_0000031819,트럭,
31820,27,2018,우측면,단어,,KETI_SL_0000031820,파도,
31821,27,2018,우측면,단어,,KETI_SL_0000031821,파편,
31822,27,2018,우측면,단어,,KETI_SL_0000031822,팔,
31823,27,2018,우측면,단어,,KETI_SL_0000031823,팔꿈치,
31824,27,2018,우측면,단어,,KETI_SL_0000031824,폭발,
31825,27,2018,우측면,단어,,KETI_SL_0000031825,폭탄,
31826,27,2018,우측면,단어,,KETI_SL_0000031826,폭우,
31827,27,2018,우측면,단어,,KETI_SL_0000031827,폭행,
31828,27,2018,우측면,단어,,KETI_SL_0000031828,학교,
31829,27,2018,우측면,단어,,KETI_SL_0000031829,학생,
31830,27,2018,우측면,단어,,KETI_SL_0000031830,할머니,
31831,27,2018,우측면,단어,,KETI_SL_0000031831,할아버지,
31832,27,2018,우측면,단어,,KETI_SL_0000031832,함몰되다,
31833,27,2018,우측면,단어,,KETI_SL_0000031833,해(연),
31834,27,2018,우측면,단어,,KETI_SL_0000031834,해독제,
31835,27,2018,우측면,단어,,KETI_SL_0000031835,해열제,
31836,27,2018,우측면,단어,,KETI_SL_0000031836,허리,
31837,27,2018,우측면,단어,,KETI_SL_0000031837,허벅지,
31838,27,2018,우측면,단어,,KETI_SL_0000031838,현관,
31839,27,2018,우측면,단어,,KETI_SL_0000031839,현관앞,
31840,27,2018,우측면,단어,,KETI_SL_0000031840,협박,
31841,27,2018,우측면,단어,,KETI_SL_0000031841,형,
31842,27,2018,우측면,단어,,KETI_SL_0000031842,호흡곤란,
31843,27,2018,우측면,단어,,KETI_SL_0000031843,호흡기,
31844,27,2018,우측면,단어,,KETI_SL_0000031844,홍수,
31845,27,2018,우측면,단어,,KETI_SL_0000031845,화상,
31846,27,2018,우측면,단어,,KETI_SL_0000031846,화약,
31847,27,2018,우측면,단어,,KETI_SL_0000031847,화요일,
31848,27,2018,우측면,단어,,KETI_SL_0000031848,화장실,
31849,27,2018,우측면,단어,,KETI_SL_0000031849,화재,
31850,28,2018,정면,단어,,KETI_SL_0000031850,0,
31851,28,2018,정면,단어,,KETI_SL_0000031851,1,
31852,28,2018,정면,단어,,KETI_SL_0000031852,2,
31853,28,2018,정면,단어,,KETI_SL_0000031853,3,
31854,28,2018,정면,단어,,KETI_SL_0000031854,4,
31855,28,2018,정면,단어,,KETI_SL_0000031855,5,
31856,28,2018,정면,단어,,KETI_SL_0000031856,6,
31857,28,2018,정면,단어,,KETI_SL_0000031857,7,
31858,28,2018,정면,단어,,KETI_SL_0000031858,8,
31859,28,2018,정면,단어,,KETI_SL_0000031859,9,
31860,28,2018,정면,단어,,KETI_SL_0000031860,10,
31861,28,2018,정면,단어,,KETI_SL_0000031861,11,
31862,28,2018,정면,단어,,KETI_SL_0000031862,12,
31863,28,2018,정면,단어,,KETI_SL_0000031863,13,
31864,28,2018,정면,단어,,KETI_SL_0000031864,14,
31865,28,2018,정면,단어,,KETI_SL_0000031865,15,
31866,28,2018,정면,단어,,KETI_SL_0000031866,16,
31867,28,2018,정면,단어,,KETI_SL_0000031867,17,
31868,28,2018,정면,단어,,KETI_SL_0000031868,18,
31869,28,2018,정면,단어,,KETI_SL_0000031869,19,
31870,28,2018,정면,단어,,KETI_SL_0000031870,20,
31871,28,2018,정면,단어,,KETI_SL_0000031871,21,
31872,28,2018,정면,단어,,KETI_SL_0000031872,22,
31873,28,2018,정면,단어,,KETI_SL_0000031873,23,
31874,28,2018,정면,단어,,KETI_SL_0000031874,24,
31875,28,2018,정면,단어,,KETI_SL_0000031875,25,
31876,28,2018,정면,단어,,KETI_SL_0000031876,26,
31877,28,2018,정면,단어,,KETI_SL_0000031877,27,
31878,28,2018,정면,단어,,KETI_SL_0000031878,28,
31879,28,2018,정면,단어,,KETI_SL_0000031879,29,
31880,28,2018,정면,단어,,KETI_SL_0000031880,30,
31881,28,2018,정면,단어,,KETI_SL_0000031881,31,
31882,28,2018,정면,단어,,KETI_SL_0000031882,32,
31883,28,2018,정면,단어,,KETI_SL_0000031883,33,
31884,28,2018,정면,단어,,KETI_SL_0000031884,34,
31885,28,2018,정면,단어,,KETI_SL_0000031885,35,
31886,28,2018,정면,단어,,KETI_SL_0000031886,36,
31887,28,2018,정면,단어,,KETI_SL_0000031887,37,
31888,28,2018,정면,단어,,KETI_SL_0000031888,38,
31889,28,2018,정면,단어,,KETI_SL_0000031889,39,
31890,28,2018,정면,단어,,KETI_SL_0000031890,40,
31891,28,2018,정면,단어,,KETI_SL_0000031891,41,
31892,28,2018,정면,단어,,KETI_SL_0000031892,42,
31893,28,2018,정면,단어,,KETI_SL_0000031893,43,
31894,28,2018,정면,단어,,KETI_SL_0000031894,44,
31895,28,2018,정면,단어,,KETI_SL_0000031895,45,
31896,28,2018,정면,단어,,KETI_SL_0000031896,46,
31897,28,2018,정면,단어,,KETI_SL_0000031897,47,
31898,28,2018,정면,단어,,KETI_SL_0000031898,48,
31899,28,2018,정면,단어,,KETI_SL_0000031899,49,
31900,28,2018,정면,단어,,KETI_SL_0000031900,50,
31901,28,2018,정면,단어,,KETI_SL_0000031901,51,
31902,28,2018,정면,단어,,KETI_SL_0000031902,52,
31903,28,2018,정면,단어,,KETI_SL_0000031903,53,
31904,28,2018,정면,단어,,KETI_SL_0000031904,54,
31905,28,2018,정면,단어,,KETI_SL_0000031905,55,
31906,28,2018,정면,단어,,KETI_SL_0000031906,56,
31907,28,2018,정면,단어,,KETI_SL_0000031907,57,
31908,28,2018,정면,단어,,KETI_SL_0000031908,58,
31909,28,2018,정면,단어,,KETI_SL_0000031909,59,
31910,28,2018,정면,단어,,KETI_SL_0000031910,60,
31911,28,2018,정면,단어,,KETI_SL_0000031911,61,
31912,28,2018,정면,단어,,KETI_SL_0000031912,62,
31913,28,2018,정면,단어,,KETI_SL_0000031913,63,
31914,28,2018,정면,단어,,KETI_SL_0000031914,64,
31915,28,2018,정면,단어,,KETI_SL_0000031915,65,
31916,28,2018,정면,단어,,KETI_SL_0000031916,66,
31917,28,2018,정면,단어,,KETI_SL_0000031917,67,
31918,28,2018,정면,단어,,KETI_SL_0000031918,68,
31919,28,2018,정면,단어,,KETI_SL_0000031919,69,
31920,28,2018,정면,단어,,KETI_SL_0000031920,70,
31921,28,2018,정면,단어,,KETI_SL_0000031921,71,
31922,28,2018,정면,단어,,KETI_SL_0000031922,72,
31923,28,2018,정면,단어,,KETI_SL_0000031923,73,
31924,28,2018,정면,단어,,KETI_SL_0000031924,74,
31925,28,2018,정면,단어,,KETI_SL_0000031925,75,
31926,28,2018,정면,단어,,KETI_SL_0000031926,76,
31927,28,2018,정면,단어,,KETI_SL_0000031927,77,
31928,28,2018,정면,단어,,KETI_SL_0000031928,78,
31929,28,2018,정면,단어,,KETI_SL_0000031929,79,
31930,28,2018,정면,단어,,KETI_SL_0000031930,80,
31931,28,2018,정면,단어,,KETI_SL_0000031931,81,
31932,28,2018,정면,단어,,KETI_SL_0000031932,82,
31933,28,2018,정면,단어,,KETI_SL_0000031933,83,
31934,28,2018,정면,단어,,KETI_SL_0000031934,84,
31935,28,2018,정면,단어,,KETI_SL_0000031935,85,
31936,28,2018,정면,단어,,KETI_SL_0000031936,86,
31937,28,2018,정면,단어,,KETI_SL_0000031937,87,
31938,28,2018,정면,단어,,KETI_SL_0000031938,88,
31939,28,2018,정면,단어,,KETI_SL_0000031939,89,
31940,28,2018,정면,단어,,KETI_SL_0000031940,90,
31941,28,2018,정면,단어,,KETI_SL_0000031941,91,
31942,28,2018,정면,단어,,KETI_SL_0000031942,92,
31943,28,2018,정면,단어,,KETI_SL_0000031943,93,
31944,28,2018,정면,단어,,KETI_SL_0000031944,94,
31945,28,2018,정면,단어,,KETI_SL_0000031945,95,
31946,28,2018,정면,단어,,KETI_SL_0000031946,96,
31947,28,2018,정면,단어,,KETI_SL_0000031947,97,
31948,28,2018,정면,단어,,KETI_SL_0000031948,98,
31949,28,2018,정면,단어,,KETI_SL_0000031949,99,
31950,28,2018,정면,단어,,KETI_SL_0000031950,100,
31951,28,2018,정면,단어,,KETI_SL_0000031951,112,
31952,28,2018,정면,단어,,KETI_SL_0000031952,119,
31953,28,2018,정면,단어,,KETI_SL_0000031953,1000,
31954,28,2018,정면,단어,,KETI_SL_0000031954,10000,
31955,28,2018,정면,단어,,KETI_SL_0000031955,가렵다,
31956,28,2018,정면,단어,,KETI_SL_0000031956,가스,
31957,28,2018,정면,단어,,KETI_SL_0000031957,가슴,
31958,28,2018,정면,단어,,KETI_SL_0000031958,가시,
31959,28,2018,정면,단어,,KETI_SL_0000031959,각목,
31960,28,2018,정면,단어,,KETI_SL_0000031960,갇히다,
31961,28,2018,정면,단어,,KETI_SL_0000031961,감금,
31962,28,2018,정면,단어,,KETI_SL_0000031962,감전,
31963,28,2018,정면,단어,,KETI_SL_0000031963,강,
31964,28,2018,정면,단어,,KETI_SL_0000031964,강남구,
31965,28,2018,정면,단어,,KETI_SL_0000031965,강동구,
31966,28,2018,정면,단어,,KETI_SL_0000031966,강북구,
31967,28,2018,정면,단어,,KETI_SL_0000031967,강서구,
31968,28,2018,정면,단어,,KETI_SL_0000031968,강풍,
31969,28,2018,정면,단어,,KETI_SL_0000031969,개,
31970,28,2018,정면,단어,,KETI_SL_0000031970,거실,
31971,28,2018,정면,단어,,KETI_SL_0000031971,걸렸다,
31972,28,2018,정면,단어,,KETI_SL_0000031972,결박,
31973,28,2018,정면,단어,,KETI_SL_0000031973,경운기,
31974,28,2018,정면,단어,,KETI_SL_0000031974,경찰,
31975,28,2018,정면,단어,,KETI_SL_0000031975,경찰차,
